15582	17468	18461	19027	19448	19719	19918	20104	20214	20338	20446	20556	20669	20729	20805	20880	20944	21017	21069	21124	21161	21196	21235	21292	21326	21358	
15695	17590	18506	19093	19492	19757	19974	20165	20310	20473	20574	20681	20769	20841	20897	20959	21014	21061	21116	21156	21193	21229	21266	21293	21327	21358	
15483	17576	18542	19069	19455	19766	19996	20129	20274	20409	20525	20616	20694	20768	20826	20898	20992	21044	21100	21148	21184	21223	21266	21297	21323	21358	
15485	17518	18454	19012	19383	19765	19992	20172	20327	20434	20531	20644	20721	20791	20868	20932	20992	21048	21092	21137	21183	21224	21256	21288	21329	21358	
15485	17533	18490	19133	19526	19797	19990	20166	20304	20422	20554	20645	20718	20791	20856	20927	20987	21037	21082	21127	21171	21212	21249	21282	21326	21358	
15608	17480	18413	19013	19369	19695	19904	20072	20224	20374	20499	20599	20692	20749	20827	20891	20951	20997	21039	21096	21128	21198	21244	21291	21326	21358	
15561	17546	18469	19021	19366	19779	20018	20178	20320	20457	20561	20655	20733	20804	20874	20947	20997	21045	21091	21142	21177	21222	21260	21289	21326	21358	
15530	17416	18453	18984	19473	19808	19999	20161	20305	20421	20543	20614	20701	20780	20857	20930	20999	21050	21096	21138	21175	21219	21258	21286	21331	21358	
15485	17518	18454	19081	19436	19721	19949	20114	20293	20417	20517	20626	20707	20781	20844	20909	20957	20995	21060	21127	21172	21216	21264	21294	21326	21358	
15538	17500	18529	19116	19544	19786	19990	20180	20319	20436	20551	20657	20736	20805	20878	20943	20994	21055	21099	21142	21187	21231	21270	21303	21329	21358	
15555	17483	18378	19101	19445	19761	19975	20145	20312	20448	20545	20630	20724	20817	20878	20937	20993	21053	21099	21142	21185	21216	21242	21279	21316	21358	
15483	17455	18396	18938	19400	19693	19917	20080	20222	20354	20496	20604	20719	20806	20875	20939	20997	21051	21087	21119	21156	21206	21250	21295	21328	21358	
15644	17674	18547	19075	19480	19754	19961	20165	20278	20442	20561	20650	20741	20808	20893	20968	21012	21060	21104	21149	21179	21218	21255	21293	21327	21358	
15519	17607	18479	18996	19409	19722	19986	20176	20315	20433	20542	20637	20729	20817	20876	20943	20993	21050	21091	21146	21189	21225	21266	21298	21330	21358	
15496	17534	18508	19033	19423	19696	19919	20085	20254	20353	20485	20569	20667	20750	20831	20898	20969	21013	21065	21105	21152	21198	21234	21293	21326	21358	
15623	17499	18498	19097	19505	19770	19997	20176	20310	20436	20527	20608	20685	20760	20818	20866	20932	21003	21063	21112	21159	21208	21256	21291	21330	21358	
15266	17415	18465	19007	19401	19684	19877	20126	20276	20438	20545	20645	20716	20797	20865	20915	20974	21015	21071	21120	21172	21213	21260	21287	21317	21358	
15763	17680	18590	19102	19467	19766	19960	20124	20265	20401	20499	20587	20706	20789	20851	20904	20966	21029	21084	21128	21178	21213	21248	21289	21320	21358	
15485	17533	18439	19034	19417	19782	19998	20167	20303	20430	20522	20606	20678	20759	20831	20909	20967	21022	21068	21121	21175	21213	21255	21279	21323	21358	
15683	17632	18571	19077	19420	19701	19913	20108	20244	20375	20502	20590	20682	20766	20862	20925	20973	21027	21079	21121	21158	21206	21262	21299	21337	21358	
15763	17616	18474	18976	19395	19672	19874	20027	20172	20342	20455	20562	20655	20769	20845	20905	20973	21030	21095	21146	21184	21214	21253	21276	21316	21358	
15485	17525	18463	19011	19368	19712	19944	20134	20287	20399	20503	20604	20731	20797	20864	20942	20992	21041	21095	21133	21177	21219	21256	21293	21326	21358	
15582	17544	18546	19086	19459	19709	19921	20112	20242	20381	20498	20588	20672	20762	20817	20888	20935	20984	21046	21105	21154	21200	21245	21284	21317	21358	
15763	17614	18353	18971	19337	19620	19850	20108	20245	20375	20493	20613	20705	20779	20851	20926	20991	21047	21104	21145	21179	21220	21254	21291	21322	21358	
15266	17437	18364	19078	19467	19734	19962	20140	20280	20377	20505	20603	20707	20780	20859	20915	20987	21037	21095	21134	21175	21221	21264	21297	21337	21358	
15483	17619	18421	18941	19370	19683	19868	20033	20211	20361	20470	20565	20656	20749	20828	20884	20950	21005	21055	21110	21168	21206	21238	21284	21322	21358	
15483	17537	18417	19034	19432	19698	19907	20096	20248	20370	20489	20586	20697	20780	20874	20943	20983	21049	21117	21157	21193	21227	21261	21290	21326	21358	
15763	17595	18476	18983	19372	19648	19863	20106	20286	20439	20536	20626	20712	20793	20849	20919	21005	21056	21095	21140	21193	21228	21262	21295	21326	21358	
15644	17641	18515	18989	19390	19684	19971	20125	20278	20420	20531	20618	20700	20787	20861	20930	20984	21028	21074	21121	21164	21213	21245	21290	21329	21358	
15644	17547	18507	19040	19411	19719	19914	20113	20244	20352	20454	20555	20682	20760	20834	20898	20955	21010	21057	21117	21164	21214	21250	21295	21328	21358	
15561	17506	18456	18938	19323	19645	19864	20052	20180	20304	20473	20580	20649	20755	20814	20877	20980	21029	21083	21132	21172	21212	21260	21293	21327	21358	
15763	17631	18655	19186	19555	19794	20002	20140	20285	20395	20493	20595	20678	20769	20851	20921	20978	21024	21071	21129	21171	21211	21246	21290	21327	21358	
15608	17568	18496	19115	19453	19718	19912	20118	20253	20399	20502	20599	20680	20787	20851	20935	20980	21022	21078	21129	21162	21204	21241	21289	21326	21358	
15519	17415	18554	19072	19473	19711	19969	20157	20339	20444	20559	20654	20734	20800	20873	20928	21003	21055	21102	21142	21186	21225	21267	21304	21326	21358	
15483	17428	18485	19084	19496	19753	20010	20167	20312	20418	20533	20643	20727	20800	20866	20923	20977	21035	21083	21134	21179	21226	21272	21303	21330	21358	
15508	17523	18453	19020	19371	19694	19952	20128	20276	20389	20515	20597	20678	20766	20836	20903	20970	21022	21069	21138	21186	21227	21257	21293	21321	21358	
15555	17638	18504	19059	19418	19715	19972	20167	20311	20457	20549	20620	20691	20783	20865	20932	20986	21028	21073	21126	21167	21207	21253	21286	21323	21358	
15496	17536	18511	19110	19508	19779	20007	20177	20336	20445	20559	20652	20733	20813	20877	20948	21010	21067	21108	21149	21193	21232	21269	21306	21334	21358	
15623	17577	18510	19096	19523	19764	19990	20189	20336	20466	20571	20670	20751	20837	20907	20962	21015	21060	21111	21146	21177	21220	21255	21296	21330	21358	
15763	17567	18574	19106	19467	19749	19944	20119	20231	20372	20507	20596	20691	20784	20846	20925	20971	21024	21077	21114	21157	21200	21235	21270	21326	21358	
15683	17510	18501	19029	19381	19646	19889	20066	20296	20407	20510	20625	20725	20810	20877	20938	20989	21049	21090	21161	21206	21245	21277	21299	21326	21358	
15440	17586	18449	19011	19408	19752	19956	20120	20299	20424	20508	20584	20674	20744	20808	20882	20959	21013	21054	21099	21146	21188	21236	21282	21326	21358	
15500	17680	18566	19078	19424	19727	19919	20082	20262	20371	20483	20573	20669	20766	20826	20878	20938	20994	21050	21101	21160	21205	21248	21294	21329	21358	
15582	17686	18499	19029	19444	19754	19972	20133	20267	20388	20504	20601	20696	20782	20860	20935	20985	21019	21092	21140	21188	21223	21264	21305	21333	21358	
15616	17512	18413	18946	19367	19659	19872	20054	20223	20436	20517	20610	20705	20774	20853	20932	20991	21064	21102	21144	21178	21225	21253	21286	21329	21358	
15616	17657	18487	19054	19414	19704	19909	20117	20253	20403	20512	20617	20716	20772	20834	20902	20952	21006	21064	21114	21154	21202	21240	21271	21308	21358	
15514	17512	18366	18999	19422	19709	19907	20061	20215	20332	20452	20562	20692	20774	20862	20920	20970	21018	21069	21124	21161	21202	21246	21285	21327	21358	
15763	17761	18631	19160	19507	19738	20003	20176	20342	20447	20532	20622	20707	20781	20842	20904	20969	21020	21077	21127	21154	21199	21243	21277	21317	21358	
15483	17446	18543	19088	19449	19711	19909	20091	20226	20378	20485	20568	20652	20746	20809	20867	20930	20996	21053	21115	21181	21229	21263	21299	21329	21358	
15519	17609	18625	19136	19502	19762	19992	20154	20333	20440	20539	20634	20717	20784	20845	20909	20971	21012	21071	21130	21173	21210	21264	21298	21331	21358	
15508	17568	18570	19180	19513	19770	19980	20171	20345	20466	20554	20657	20745	20797	20869	20928	20981	21033	21080	21120	21172	21209	21253	21293	21323	21358	
15645	17512	18418	18999	19358	19673	19932	20122	20276	20399	20522	20647	20743	20813	20876	20930	20984	21041	21112	21156	21202	21242	21265	21305	21334	21358	
15683	17592	18455	19084	19407	19802	20034	20209	20342	20466	20554	20650	20724	20795	20855	20919	20982	21044	21101	21143	21182	21234	21273	21307	21329	21358	
15763	17647	18476	19000	19390	19737	19983	20172	20291	20392	20498	20593	20677	20758	20858	20919	20981	21038	21073	21119	21170	21212	21256	21301	21327	21358	
15514	17505	18531	19044	19387	19688	19902	20076	20234	20357	20469	20616	20706	20768	20843	20901	20967	21035	21088	21125	21165	21207	21254	21299	21337	21358	
15683	17632	18464	19064	19448	19726	19939	20129	20290	20406	20500	20590	20678	20752	20860	20917	20968	21029	21076	21138	21187	21232	21269	21299	21329	21358	
15763	17631	18471	19073	19417	19689	19892	20086	20314	20419	20539	20640	20731	20817	20869	20928	20980	21027	21070	21137	21174	21223	21258	21291	21322	21358	
15561	17486	18377	18939	19437	19731	19951	20133	20267	20391	20506	20607	20660	20738	20813	20894	20957	21012	21053	21095	21143	21207	21241	21285	21318	21358	
15561	17519	18562	19129	19494	19757	19979	20121	20294	20430	20522	20606	20681	20761	20845	20907	20965	21014	21066	21110	21170	21217	21244	21286	21320	21358	
15519	17453	18359	19079	19470	19751	19992	20149	20282	20416	20518	20617	20708	20774	20861	20942	20993	21052	21100	21149	21192	21219	21261	21294	21328	21358	
15561	17587	18462	19010	19418	19689	19939	20118	20266	20423	20497	20605	20711	20785	20859	20913	20959	21001	21057	21112	21156	21203	21242	21287	21317	21358	
15763	17632	18549	19079	19449	19714	19967	20127	20262	20386	20512	20602	20677	20747	20814	20883	20951	21006	21046	21106	21153	21203	21246	21288	21330	21358	
15496	17552	18484	19074	19397	19717	19913	20122	20279	20395	20515	20605	20719	20800	20866	20933	20989	21033	21088	21128	21191	21224	21255	21290	21322	21358	
15561	17606	18558	19089	19438	19704	20018	20182	20314	20466	20566	20658	20731	20805	20873	20943	20987	21049	21087	21143	21183	21221	21268	21295	21329	21358	
15530	17713	18512	19037	19421	19684	19879	20099	20227	20385	20500	20631	20730	20801	20853	20927	20988	21030	21079	21133	21175	21218	21254	21285	21322	21358	
15500	17524	18418	18983	19400	19704	19943	20116	20256	20372	20477	20585	20680	20761	20856	20913	20959	21018	21061	21100	21139	21189	21250	21293	21326	21358	
15483	17571	18411	18971	19367	19681	19908	20144	20288	20409	20505	20599	20700	20780	20849	20894	20958	21010	21065	21121	21172	21218	21250	21286	21320	21358	
15695	17590	18452	18939	19311	19588	19826	20114	20269	20403	20504	20598	20708	20789	20854	20910	20973	21039	21089	21126	21164	21213	21240	21276	21329	21358	
15582	17523	18588	19127	19483	19768	19965	20136	20275	20424	20536	20637	20727	20806	20876	20931	20997	21051	21095	21142	21181	21207	21238	21278	21317	21358	
15645	17578	18476	19026	19452	19710	19928	20121	20256	20434	20531	20632	20732	20800	20879	20943	20991	21046	21090	21137	21185	21221	21264	21294	21329	21358	
15644	17732	18565	19074	19455	19758	19980	20121	20265	20390	20480	20580	20690	20782	20837	20911	20966	21015	21075	21127	21174	21204	21255	21289	21323	21358	
15508	17500	18465	19066	19449	19697	19921	20123	20252	20385	20513	20622	20725	20819	20886	20949	21002	21045	21089	21138	21173	21209	21246	21288	21326	21358	
15644	17657	18490	19055	19411	19681	19933	20129	20330	20461	20560	20649	20732	20809	20878	20938	20998	21047	21077	21130	21182	21213	21256	21301	21326	21358	
15385	17590	18498	19067	19418	19656	19893	20095	20231	20346	20506	20631	20720	20808	20881	20918	20977	21028	21078	21122	21174	21207	21249	21290	21321	21358	
15483	17571	18482	19004	19393	19663	19878	20091	20229	20349	20469	20595	20687	20757	20832	20913	20965	21012	21066	21115	21160	21210	21249	21301	21337	21358	
15500	17497	18402	19004	19370	19676	19880	20026	20172	20300	20428	20557	20643	20733	20805	20879	20954	21013	21059	21126	21165	21209	21245	21292	21322	21358	
15683	17592	18550	19067	19420	19710	19927	20098	20252	20405	20513	20609	20726	20795	20864	20940	20997	21040	21082	21133	21182	21222	21261	21294	21321	21358	
15483	17558	18550	19110	19468	19775	19947	20112	20263	20381	20485	20588	20668	20744	20827	20918	20991	21034	21090	21132	21176	21217	21255	21290	21330	21358	
15514	17531	18459	19015	19417	19722	19988	20163	20339	20463	20568	20647	20734	20804	20869	20932	20972	21024	21080	21120	21166	21208	21249	21282	21321	21358	
15561	17519	18493	19028	19419	19687	19977	20116	20246	20374	20492	20596	20667	20753	20834	20893	20957	21001	21049	21102	21139	21189	21233	21265	21316	21358	
15644	17750	18628	19090	19409	19711	19918	20133	20289	20397	20511	20604	20717	20789	20847	20911	20967	21022	21066	21124	21169	21233	21273	21299	21321	21358	
15608	17457	18369	18934	19405	19686	19896	20083	20215	20370	20473	20573	20679	20776	20852	20912	20957	21004	21060	21111	21162	21208	21257	21293	21327	21358	
15266	17468	18538	19136	19465	19759	19992	20166	20330	20447	20549	20670	20738	20822	20878	20944	21009	21050	21107	21154	21188	21227	21265	21299	21327	21358	
15266	17761	18619	19154	19421	19708	19954	20126	20274	20422	20520	20619	20704	20779	20835	20901	20960	21001	21062	21121	21166	21206	21250	21288	21317	21358	
15561	17519	18469	19064	19410	19751	19954	20157	20300	20404	20537	20651	20724	20814	20877	20943	21004	21061	21103	21139	21167	21212	21257	21297	21326	21358	
15763	17314	18303	18980	19401	19687	19959	20125	20323	20455	20565	20652	20746	20828	20886	20931	20984	21030	21100	21138	21171	21216	21254	21289	21329	21358	
15440	17321	18452	18965	19341	19671	19871	20079	20245	20386	20510	20634	20738	20818	20875	20940	20980	21037	21081	21125	21180	21226	21264	21303	21328	21358	
15763	17710	18565	19084	19470	19754	19951	20108	20247	20351	20500	20615	20692	20779	20840	20909	20975	21021	21079	21117	21169	21211	21249	21285	21321	21358	
15763	17744	18621	19142	19478	19712	19914	20101	20266	20402	20507	20596	20688	20758	20844	20915	20988	21023	21076	21118	21155	21188	21230	21282	21322	21358	
15264	17606	18613	19168	19521	19800	19987	20160	20280	20436	20511	20614	20679	20770	20850	20922	20974	21022	21072	21118	21172	21220	21265	21293	21326	21358	
15530	17713	18586	19101	19407	19719	19951	20132	20318	20429	20533	20627	20714	20787	20856	20930	20985	21040	21087	21125	21167	21199	21254	21291	21330	21358	
15644	17518	18426	19114	19528	19793	20023	20177	20300	20430	20537	20637	20731	20817	20885	20954	21017	21066	21110	21159	21198	21245	21275	21299	21326	21358	
15608	17538	18489	19024	19438	19779	19966	20146	20281	20395	20502	20602	20698	20792	20872	20952	21011	21057	21107	21146	21182	21226	21268	21304	21337	21358	
15500	17417	18390	18954	19328	19695	19935	20108	20262	20398	20529	20638	20722	20789	20861	20926	20980	21031	21080	21134	21183	21219	21261	21293	21320	21358	
15500	17508	18469	19022	19391	19726	19959	20136	20296	20426	20543	20631	20727	20796	20867	20920	20973	21032	21096	21142	21192	21235	21267	21300	21330	21358	
15608	17457	18388	18955	19331	19633	19903	20074	20236	20381	20534	20623	20711	20776	20855	20926	20999	21054	21099	21140	21182	21216	21247	21286	21322	21358	
15530	17595	18469	19053	19462	19805	20020	20187	20342	20449	20556	20627	20711	20783	20854	20928	20993	21049	21101	21152	21195	21235	21260	21290	21317	21358	
15385	17557	18486	19010	19445	19724	19930	20127	20268	20405	20530	20627	20720	20792	20870	20916	20977	21032	21082	21148	21192	21224	21267	21299	21326	21358	
15763	17606	18481	19121	19493	19795	20011	20163	20323	20430	20515	20617	20687	20769	20831	20914	20960	21012	21065	21117	21170	21212	21260	21298	21330	21358	
15440	17452	18490	18923	19362	19656	19894	20066	20227	20347	20471	20620	20710	20785	20848	20923	20989	21040	21094	21132	21170	21205	21248	21295	21322	21358	
15500	17410	18336	18949	19303	19672	19882	20075	20258	20427	20547	20644	20716	20788	20857	20923	20976	21027	21084	21135	21176	21224	21255	21294	21329	21358	
15500	17399	18553	19120	19473	19736	19968	20111	20251	20392	20485	20586	20675	20755	20823	20889	20940	21017	21068	21116	21153	21200	21237	21281	21308	21358	
15608	17579	18467	19055	19461	19737	19977	20188	20324	20460	20556	20640	20704	20775	20839	20892	20951	21018	21072	21112	21178	21215	21254	21293	21326	21358	
15623	17488	18523	19034	19394	19631	19884	20113	20287	20386	20510	20621	20713	20788	20856	20923	20980	21031	21078	21122	21157	21205	21240	21287	21318	21358	
15530	17537	18417	19020	19387	19719	19942	20110	20278	20409	20527	20618	20699	20781	20853	20912	20981	21013	21064	21129	21171	21201	21253	21284	21320	21358	
15683	17585	18590	19106	19457	19701	19925	20103	20251	20359	20479	20625	20710	20771	20843	20894	20959	21019	21077	21120	21166	21218	21254	21288	21321	21358	
15623	17664	18589	19137	19536	19808	19994	20163	20295	20424	20554	20653	20732	20806	20861	20921	20973	21038	21097	21146	21172	21211	21258	21285	21327	21358	
15608	17585	18520	19100	19428	19696	19959	20153	20281	20399	20472	20606	20689	20766	20826	20895	20960	21022	21078	21120	21163	21204	21240	21279	21318	21358	
15645	17512	18518	19100	19490	19744	19987	20180	20333	20454	20564	20657	20724	20810	20876	20920	20967	21016	21068	21139	21185	21228	21256	21289	21321	21358	
15763	17682	18555	19152	19498	19754	20002	20184	20318	20446	20554	20635	20700	20773	20852	20909	20962	21008	21061	21129	21170	21205	21252	21292	21330	21358	
15485	17496	18437	18980	19389	19672	19871	20117	20250	20356	20497	20575	20680	20752	20855	20925	20991	21038	21098	21135	21176	21214	21252	21278	21308	21358	
15440	17587	18602	19205	19537	19817	20013	20177	20302	20435	20533	20622	20708	20779	20860	20932	20988	21054	21109	21148	21192	21228	21263	21300	21322	21358	
15440	17545	18504	19128	19525	19796	20012	20189	20336	20469	20559	20666	20733	20803	20855	20929	20988	21037	21091	21136	21178	21215	21259	21284	21316	21358	
15485	17549	18463	18993	19350	19715	19936	20097	20257	20374	20480	20560	20669	20751	20874	20954	21014	21059	21112	21143	21174	21219	21253	21291	21327	21358	
15695	17661	18545	19072	19439	19735	19929	20124	20285	20392	20503	20607	20727	20802	20851	20910	20970	21034	21080	21133	21174	21218	21259	21300	21330	21358	
15519	17600	18513	19063	19420	19693	19915	20084	20221	20354	20467	20617	20700	20767	20847	20911	20969	21015	21063	21116	21163	21211	21255	21296	21330	21358	
15645	17660	18571	19086	19535	19771	19997	20194	20322	20442	20562	20655	20741	20825	20888	20953	20998	21050	21097	21141	21179	21223	21266	21302	21326	21358	
15468	17631	18477	19004	19371	19641	19906	20075	20296	20400	20521	20605	20694	20765	20822	20916	20980	21044	21096	21139	21174	21220	21258	21294	21326	21358	
15561	17587	18490	19078	19478	19760	19943	20138	20295	20424	20553	20654	20732	20813	20881	20934	20985	21062	21105	21153	21190	21227	21265	21304	21337	21358	
15623	17575	18520	19072	19404	19726	19923	20107	20273	20362	20459	20571	20689	20761	20838	20897	20952	21010	21086	21143	21181	21229	21272	21301	21327	21358	
15519	17579	18503	19062	19477	19774	19986	20146	20288	20398	20525	20616	20697	20772	20829	20884	20939	20994	21045	21106	21155	21195	21235	21274	21326	21358	
15695	17608	18464	19049	19444	19692	19894	20126	20264	20413	20527	20617	20693	20782	20855	20915	20966	21013	21049	21115	21165	21202	21233	21275	21317	21358	
15763	17616	18494	18977	19417	19669	19921	20185	20332	20452	20559	20657	20722	20795	20854	20919	20989	21055	21102	21144	21182	21230	21260	21297	21329	21358	
15508	17486	18399	18978	19406	19726	20038	20191	20330	20463	20570	20660	20746	20827	20881	20942	20980	21033	21097	21145	21195	21226	21268	21303	21328	21358	
15485	17573	18530	19179	19535	19784	19995	20176	20324	20451	20564	20635	20696	20783	20849	20907	20954	21003	21060	21109	21158	21198	21242	21283	21316	21358	
15485	17492	18541	19096	19523	19808	20022	20171	20330	20442	20551	20649	20726	20785	20852	20927	20986	21048	21096	21137	21178	21210	21243	21288	21327	21358	
15695	17652	18679	19176	19533	19829	20023	20177	20322	20440	20545	20637	20738	20801	20859	20923	20989	21040	21071	21110	21157	21207	21243	21276	21316	21358	
15608	17595	18425	19040	19481	19759	19957	20119	20287	20437	20539	20640	20734	20806	20871	20932	20973	21033	21075	21140	21179	21216	21250	21294	21326	21358	
15485	17504	18440	19037	19424	19735	19959	20127	20252	20380	20516	20631	20753	20828	20894	20937	20995	21054	21107	21151	21181	21217	21261	21298	21329	21358	
15496	17528	18503	19053	19427	19704	19930	20134	20296	20422	20565	20656	20744	20819	20878	20928	20978	21037	21083	21127	21179	21216	21254	21282	21326	21358	
15264	17606	18517	19115	19490	19776	19988	20162	20297	20433	20527	20620	20700	20766	20841	20898	20955	21006	21055	21109	21167	21209	21250	21292	21322	21358	
15561	17587	18460	19004	19453	19732	19966	20148	20294	20421	20515	20628	20697	20773	20857	20924	20978	21036	21087	21160	21197	21224	21259	21284	21326	21358	
15695	17566	18486	19047	19407	19665	19926	20129	20300	20420	20527	20630	20706	20770	20861	20921	20984	21036	21081	21135	21181	21217	21272	21293	21318	21358	
15440	17350	18425	19055	19402	19646	19917	20122	20306	20419	20518	20626	20712	20794	20855	20927	20962	21012	21079	21133	21173	21201	21239	21282	21329	21358	
15695	17608	18604	19096	19483	19753	19965	20155	20300	20430	20534	20621	20710	20788	20863	20936	20987	21038	21083	21140	21188	21217	21247	21283	21317	21358	
15644	17599	18539	19106	19450	19703	19921	20098	20251	20376	20504	20587	20669	20749	20843	20907	20971	21024	21088	21130	21192	21233	21267	21302	21337	21358	
15623	17488	18424	18977	19328	19756	19972	20132	20301	20436	20558	20645	20718	20779	20837	20898	20960	21013	21064	21119	21159	21203	21238	21282	21316	21358	
15530	17671	18550	19086	19424	19692	19892	20044	20222	20357	20528	20626	20707	20779	20860	20918	20981	21036	21088	21133	21174	21225	21260	21298	21333	21358	
15695	17605	18462	19048	19495	19747	20035	20200	20329	20449	20558	20631	20724	20814	20877	20946	20999	21041	21081	21130	21169	21203	21245	21283	21318	21358	
15519	17600	18521	19051	19483	19768	19985	20200	20337	20470	20560	20667	20740	20815	20895	20958	21013	21074	21124	21167	21199	21236	21271	21300	21330	21358	
15538	17468	18356	18934	19397	19699	19921	20137	20275	20390	20521	20628	20713	20782	20859	20950	21013	21063	21113	21143	21181	21224	21265	21296	21329	21358	
15683	17640	18503	19044	19451	19724	19940	20127	20270	20391	20498	20610	20722	20798	20872	20942	20999	21049	21102	21157	21197	21229	21263	21292	21321	21358	
15763	17649	18513	19086	19443	19681	19875	20092	20257	20416	20536	20638	20714	20785	20848	20900	20953	21014	21075	21112	21164	21200	21243	21287	21328	21358	
15608	17585	18493	19062	19493	19743	19960	20148	20289	20420	20527	20613	20707	20782	20853	20946	20995	21045	21092	21128	21187	21229	21263	21297	21321	21358	
15514	17553	18507	19069	19412	19670	19918	20066	20304	20425	20560	20651	20723	20808	20866	20934	20987	21034	21093	21144	21183	21223	21259	21292	21326	21358	
15608	17523	18499	19036	19411	19749	19947	20120	20280	20431	20541	20624	20714	20781	20854	20926	20986	21035	21085	21130	21173	21207	21250	21293	21326	21358	
15538	17568	18492	19057	19501	19775	19979	20169	20339	20457	20555	20639	20711	20794	20871	20929	20986	21036	21081	21131	21181	21225	21260	21303	21337	21358	
15496	17451	18371	19061	19515	19774	20015	20201	20353	20474	20575	20675	20726	20801	20876	20932	20978	21029	21080	21131	21170	21209	21244	21284	21316	21358	
15266	17663	18538	19109	19517	19799	20011	20181	20335	20451	20554	20641	20729	20811	20870	20944	21004	21059	21106	21134	21173	21222	21262	21294	21326	21358	
15582	17591	18518	19078	19446	19700	19906	20131	20254	20393	20517	20598	20689	20761	20847	20911	20970	21024	21069	21118	21153	21196	21240	21276	21318	21358	
15500	17413	18461	19048	19456	19716	19942	20105	20233	20375	20496	20601	20693	20780	20858	20923	20970	21023	21072	21113	21164	21206	21260	21292	21327	21358	
15485	17562	18563	19044	19467	19774	20007	20164	20302	20421	20531	20619	20718	20786	20853	20925	20981	21030	21080	21128	21169	21214	21248	21291	21329	21358	
15530	17657	18494	19078	19467	19731	19925	20084	20257	20389	20489	20617	20706	20787	20844	20919	20993	21042	21088	21142	21188	21233	21264	21294	21333	21358	
15519	17600	18506	19048	19481	19762	19966	20159	20301	20418	20528	20625	20701	20782	20846	20903	20961	20996	21049	21107	21154	21199	21254	21283	21318	21358	
15582	17686	18557	19115	19488	19772	19966	20180	20283	20410	20507	20616	20707	20781	20850	20909	20967	21020	21080	21129	21172	21224	21267	21305	21331	21358	
15683	17632	18562	19063	19438	19704	19890	20085	20236	20359	20488	20592	20685	20747	20804	20873	20924	20987	21036	21084	21136	21184	21227	21279	21322	21358	
15519	17415	18357	19035	19380	19702	19929	20088	20246	20397	20501	20598	20685	20767	20830	20881	20957	21021	21069	21118	21153	21187	21230	21272	21323	21358	
15385	17579	18435	18998	19481	19751	19960	20202	20338	20472	20587	20672	20745	20832	20890	20956	21010	21058	21108	21161	21198	21231	21265	21298	21333	21358	
15695	17585	18631	19166	19505	19772	19977	20170	20318	20445	20537	20637	20727	20798	20861	20929	20988	21042	21093	21145	21197	21239	21273	21307	21337	21358	
15266	17810	18681	19151	19568	19818	20019	20201	20325	20440	20546	20641	20727	20790	20837	20918	20979	21019	21075	21119	21160	21200	21245	21285	21318	21358	
15514	17468	18396	19033	19397	19716	19936	20117	20268	20397	20515	20649	20713	20790	20867	20920	20977	21032	21085	21136	21182	21220	21275	21300	21329	21358	
15623	17499	18416	18970	19411	19657	19880	20101	20235	20361	20480	20556	20633	20747	20832	20897	20953	21030	21084	21121	21162	21210	21255	21294	21326	21358	
15496	17495	18241	18968	19411	19745	19944	20146	20299	20445	20539	20649	20727	20797	20874	20942	21000	21041	21090	21132	21173	21219	21255	21295	21321	21358	
15483	17440	18652	19144	19569	19851	20035	20197	20335	20480	20581	20654	20732	20803	20873	20937	20992	21041	21081	21124	21165	21221	21254	21282	21318	21358	
15623	17598	18511	19049	19459	19719	19931	20115	20241	20378	20490	20567	20660	20736	20807	20866	20920	20975	21036	21093	21152	21217	21247	21289	21321	21358	
15538	17586	18459	19130	19514	19774	19981	20166	20327	20458	20546	20649	20735	20810	20876	20935	20985	21059	21104	21137	21178	21218	21255	21294	21330	21358	
15385	17557	18491	19024	19424	19681	19918	20149	20311	20438	20548	20643	20732	20811	20883	20945	21000	21051	21098	21148	21200	21226	21264	21298	21329	21358	
15555	17512	18434	19039	19383	19738	19991	20180	20317	20427	20534	20618	20713	20794	20869	20933	20993	21045	21085	21126	21169	21216	21249	21292	21326	21358	
15496	17457	18405	19067	19412	19681	19975	20156	20319	20462	20551	20667	20755	20816	20882	20942	20987	21045	21095	21135	21176	21215	21245	21275	21316	21358	
15385	17579	18508	19040	19466	19751	19962	20123	20257	20386	20498	20605	20684	20799	20864	20923	20997	21043	21099	21145	21191	21227	21259	21299	21327	21358	
15616	17641	18509	19080	19447	19714	19939	20110	20244	20371	20501	20590	20670	20741	20803	20869	20909	20973	21024	21075	21131	21196	21236	21276	21316	21358	
15616	17504	18408	18991	19445	19694	19901	20112	20268	20375	20507	20645	20728	20811	20868	20924	20988	21044	21080	21125	21170	21213	21255	21289	21333	21358	
15485	17566	18463	19049	19413	19703	19946	20132	20288	20396	20510	20624	20700	20753	20822	20882	20941	21001	21067	21135	21180	21223	21260	21297	21330	21358	
15763	17589	18489	19133	19472	19755	19941	20148	20270	20392	20490	20631	20718	20794	20856	20929	20987	21051	21099	21146	21193	21233	21260	21293	21329	21358	
15496	17552	18504	19030	19421	19667	19874	20074	20247	20391	20512	20600	20706	20779	20834	20904	20967	21018	21070	21101	21157	21204	21265	21301	21334	21358	
15496	17417	18371	19016	19463	19733	19969	20166	20307	20442	20573	20659	20729	20805	20864	20930	20992	21042	21076	21125	21164	21216	21251	21285	21318	21358	
15683	17478	18536	19050	19434	19732	19988	20154	20287	20466	20597	20689	20769	20832	20889	20949	20994	21042	21092	21146	21191	21224	21261	21307	21329	21358	
