window	Na	N0	Nb	Bt	musv	sfs1shape	sfs1mean	sfs2shape	sfs2mean
20	1000	52	309	67	1.5574432765546594e-08	18.06965220387445	0.011309297228642634	60.40432185850127	0.025724728049898303
20	1000	911	460	67	1.618046285958758e-08	60.21444342337015	0.0050148753676531425	39.275795417027595	0.0222328888332146
21	1000	1216	423	67	3.9003023486789126e-08	40.63209160174218	0.004988259916498854	77.16474969553808	0.09265635125833488
21	1000	1230	664	67	6.173459833522453e-08	98.80467030646231	0.004548080048474536	96.93262465077757	0.08819777715206494
21	1000	1383	847	67	1.839996185165493e-08	2.7808317005126417	0.003301416523604043	95.48863035967109	0.07362185291963652
21	1000	1406	510	67	5.0924346701418055e-09	70.66803191115702	0.003681604619748626	84.09595493999903	0.09800014986239462
21	1000	1512	464	67	3.0142057523433844e-08	0.2170201768675859	0.028770406331398636	56.30721901191554	0.07013012349964715
21	1000	1658	70	67	3.3176031857713863e-09	68.29949196972167	0.006311766023922442	41.82371101581955	0.0280444061790574
21	1000	1728	557	67	5.532995386154784e-09	49.70559701215604	0.003547640689763396	84.4932157598388	0.026651985520810068
21	1000	1755	185	67	3.959271275410485e-08	97.60109175939111	0.004335881453775327	7.262258998348044	0.05855403129720845
21	1000	1912	986	67	1.9981757847085687e-08	67.01911685113676	0.004141195986894001	11.315820957455553	0.04701608498938748
21	1000	19862	216	67	9.172184390059852e-09	5.000626625043973	0.005423514152701286	93.21212177380552	0.07658856533265519
21	1000	2065	388	67	5.3325429488541834e-08	29.111303537499772	0.003506601428577757	87.55935790658457	0.06492299674229454
21	1000	2425	289	67	2.3085038342617138e-08	78.034878473155	0.005033806533487285	67.40963864630898	0.07144987765209443
21	1000	2720	408	67	4.085881840580386e-09	45.98149955176367	0.0038924967478580494	30.503155458537606	0.07863430320853726
21	1000	2843	223	67	6.778192969566583e-10	3.90073842118848	0.00578609829698209	85.48825677466502	0.013095898320797654
21	1000	3174	460	67	1.3222495901961503e-08	71.81365753312207	0.004279734094795829	4.1447255214329735	0.08501280558564903
21	1000	5131	46	67	1.6834515776678678e-08	22.32236982471335	0.00420395009907509	52.28440777078379	0.03316375226668949
21	1000	5307	296	67	1.6465929606830762e-08	73.4854872781587	0.004181261437415136	94.88732430470431	0.038845851631522765
21	1000	5481	518	67	4.12333944317969e-09	0.2690993185786705	0.05936660239703296	25.57362084336154	0.03583529608741606
21	1000	5805	140	67	2.996117771387513e-08	60.60688157184585	0.0034892691944702968	35.233013996189534	0.062478113044215515
21	1000	7262	166	67	3.630549748133148e-08	43.661134995479344	0.004954994526206834	83.48451680169124	0.035922662404985824
22	1000	1238	16	67	2.4651646774916596e-08	93.90899346860313	0.0041704309919490725	75.88699280985014	0.030536271878247333
22	1000	1256	197	67	7.09389342445822e-08	84.87109416177017	0.003407176329625229	15.351957493653801	0.034968807323979216
22	1000	1279	246	67	6.283383592251387e-08	54.09234962441646	0.004384075262396087	24.822831972624588	0.0383425373544817
22	1000	1294	152	67	8.996884076382037e-08	22.56892420928528	0.002616363314847321	8.651512462035399	0.07855707657115446
22	1000	13204	44	67	2.9061541901963727e-08	32.82512698828298	0.007675516499663046	42.425075822522906	0.025572417214643883
22	1000	1321	47	67	3.3039869164556067e-08	13.614635971196128	0.002835398259654808	87.13143866290211	0.025488022332256652
22	1000	1330	481	67	2.785162999874758e-08	19.68225925163381	0.0020224435943667603	79.99107882104282	0.010220830169245184
22	1000	1333	106	67	3.2504644322289814e-08	18.14566857916528	0.036193507016646566	2.3246070042075484	0.06307513461581069
22	1000	1379	42	67	5.731551176943849e-08	100.49451488159443	0.003166757806530617	82.54228423005587	0.025377268662631663
22	1000	1408	127	67	5.114626379448224e-08	90.7707096430327	0.003908172167184669	58.76434428276847	0.02740375619120401
22	1000	14224	79	67	2.9683702965055852e-08	19.516723607324195	0.0035185686372840993	84.85929876115671	0.013770320871466362
22	1000	1443	197	67	2.802231112637796e-08	118.59639149032455	0.0017245223021115485	46.95328521892006	0.024906023756184698
22	1000	1987	86	67	2.1745349708354343e-08	23.146706564154854	0.005785072737423582	38.22767817240712	0.02021148131652565
22	1000	2088	59	67	7.262821144678386e-08	25.207171726716012	0.0027750145133140056	76.15857623090017	0.022810188001399098
22	1000	2699	432	67	4.256430498427425e-08	89.32266534928414	0.005087405490394053	57.88665786924969	0.016739227638129957
22	1000	3732	567	67	2.2701594916918985e-08	68.53210450283287	0.0036307947010534108	23.07552719764157	0.011402584642644271
22	1000	6637	65	67	3.6167213662142073e-08	55.800838270298435	0.0043872797173139105	12.95148160429069	0.02598549305822812
22	1000	747	336	67	5.424743076429958e-08	17.446816386847516	0.0013173809859118625	71.9898737427187	0.014055831547449386
22	1000	751	680	67	3.292111542639613e-08	30.359811136807043	0.002485928835045147	95.2959489661982	0.013193094867551864
22	1000	921	335	67	9.503689182925199e-08	43.569102556629375	0.0034692481548629786	8.201507715187905	0.09602721972336334
24	1000	1121	1085	67	8.786753210347623e-09	4.2941916386378285	0.040457347710594886	65.93828471442436	0.08611017892270957
24	1000	1222	1286	67	2.40163714529108e-08	8.364353487718281	0.04099190916759024	57.14786228293203	0.07482710821078824
24	1000	1252	1014	67	7.306368367751303e-08	2.817348331493464	0.10257519655947857	84.7596620023369	0.08647416225062697
24	1000	1751	685	67	1.4388464740053869e-08	9.864606404565869	0.039869360902197934	38.86973079688344	0.09002324406267335
24	1000	2156	783	67	7.76284741109569e-08	12.785063773109105	0.029687864883494338	62.67690656493669	0.05860716319199812
24	1000	2211	1449	67	1.0026694007235674e-08	2.6707363198971894	0.036455682502221816	73.06611618637527	0.08448874532780347
24	1000	2557	1406	67	2.114981397363231e-08	6.2883632870357955	0.07257159914632817	85.15232407157987	0.01011097158120687
24	1000	2624	899	67	1.6134567284493382e-08	3.3153537351631086	0.07769472405035156	59.51917965867675	0.018947691200154857
24	1000	2677	930	67	1.998292883722046e-08	0.5722844572038378	0.08654570564160834	71.12242127672151	0.0658078167689682
24	1000	2685	755	67	7.674590338890464e-08	3.0979437399004284	0.022709560468812184	61.7949599377316	0.08358413182041638
24	1000	2731	625	67	5.13410368285874e-08	8.524996295498617	0.03340899780620752	85.81499450858442	0.03424578389647523
24	1000	2809	1043	67	6.147736208683717e-08	24.949647176114546	0.025510528239056432	66.47623098647108	0.03893559639565086
24	1000	3331	663	67	2.0960675285782392e-08	9.677987883151056	0.0822817020925357	38.161310248433736	0.06809496811144132
24	1000	3853	923	67	3.355011013565843e-08	0.7417515788089479	0.028379713544728114	36.182781682184995	0.03810952628209605
24	1000	4029	1073	67	5.096898965564405e-08	1.7784790121859972	0.058589674252861934	73.38788714421129	0.08441908403743052
24	1000	4512	620	67	6.0382015183854736e-09	1.9218941461331276	0.02852121947374665	61.07617402014003	0.05711900809253944
24	1000	5554	896	67	8.080265504454581e-08	5.912410681548997	0.015060899275716891	62.31126036357718	0.08978689413485758
24	1000	6892	764	67	8.548314055979099e-08	1.2307811503118864	0.039635542595892366	17.39588755276306	0.08402728455733174
24	1000	7463	1570	67	3.270233217344172e-08	43.23760644253395	0.028533308152797563	87.24487980829687	0.02654350596218564
24	1000	881	1152	67	4.983092675653847e-08	3.496447652832842	0.03703826695479055	77.18125493846608	0.0578799052940721
26	1000	1138	24	67	3.4240211373672924e-08	39.48052910028603	0.0024576953754057176	38.61167088429883	0.03478656231832404
26	1000	1156	402	67	3.1100246568321136e-08	73.75462529341677	0.0018200864451910336	32.61729389556588	0.02214458683930338
26	1000	1163	309	67	6.780515779413433e-08	120.971735174423	0.004275833740380196	38.42058867915839	0.02840707449478764
26	1000	1253	230	67	2.6371987948278387e-08	86.83416671259842	0.0016704939874821005	18.34469432442392	0.01817652279685979
26	1000	1288	44	67	5.3016616893493215e-08	83.21496868464062	0.002028062682803661	56.77810151427058	0.03147665910085146
26	1000	1361	265	67	5.889552799383092e-08	4.560975027697901	0.0018363923394933636	17.085754032848275	0.024981999618226468
26	1000	1415	366	67	1.8730701365372808e-08	2.8322783324659784	0.0012015807175200625	31.371726791379558	0.015226888720788343
26	1000	1740	381	67	3.1755677083941736e-08	93.69722534976721	0.0018440725962788297	66.40160358765748	0.017780124216396725
26	1000	2162	36	67	1.750619628908773e-08	0.4068600579722089	0.009663141060646457	60.33215042008691	0.024003021053015727
26	1000	2228	85	67	2.834766301415274e-08	36.658082154460324	0.002013939465196048	83.85850927168578	0.020842711059882304
26	1000	2270	379	67	3.950523943169044e-08	69.99688016632231	0.003680609434296708	52.872614237159894	0.022121171621559143
26	1000	2285	157	67	2.798695256426482e-08	58.65895265552678	0.0017493155342901325	16.777262045306802	0.01920430702746691
26	1000	2391	244	67	2.3773631710151152e-08	16.220980322792506	0.001433130405263509	37.677701242990324	0.016166567126310375
26	1000	264	339	67	2.3126092226095696e-08	42.81357837868781	0.0015053240089110225	27.040660539979253	0.01631469457504165
26	1000	3389	226	67	3.286027574923757e-08	27.588339217856394	0.0020659509649439164	52.52805192909968	0.017224469571061468
26	1000	3779	388	67	3.8395628130080176e-08	71.19887747722011	0.0022903021832468315	32.61618483544938	0.026790184073264826
26	1000	4908	331	67	5.439947243588887e-08	35.17440835790247	0.0023721882300152064	51.20847995183648	0.02470958618825579
26	1000	6048	323	67	2.282362921224043e-08	33.91228023806145	0.0017844150253756525	3.149465841228825	0.017950260856189608
26	1000	7330	559	67	2.068665444532792e-08	8.640172692706487	0.0011949553837562448	44.337914466774606	0.015206509345216338
26	1000	8117	291	67	2.3902145654605506e-08	87.43138428128077	0.0015034078743922149	59.27032695890409	0.017775770027208447
27	1000	1083	582	67	5.859245534829941e-08	94.7521863535444	0.004690268204055427	11.338989457546994	0.06211691077054346
27	1000	1089	138	67	3.0941011397159375e-08	63.30850002494599	0.0093810727541466	13.350075213234804	0.03432917402737013
27	1000	1107	196	67	5.7674503807955025e-08	61.140312501760796	0.006069807230688178	23.509258296501667	0.03428360442875808
27	1000	1122	95	67	9.223284895262368e-09	7.982819286473006	0.007139647768538625	9.254735432045015	0.0709380021395797
27	1000	1281	240	67	6.049570930412736e-08	82.5989687851973	0.003092503998731077	60.81810727864628	0.03274262899285927
27	1000	1337	643	67	1.8487712947235407e-08	10.448852143978543	0.05946372154864405	34.39968057416854	0.11627110700179435
27	1000	1351	276	67	3.6820392346730397e-08	1.4727664261636806	0.01910909433942977	58.65733585218547	0.02382027727093309
27	1000	1436	249	67	2.289979804590749e-08	13.390134297947919	0.004282696324391722	51.212455157778074	0.029986908118195037
27	1000	1437	214	67	2.116310529721344e-08	78.25109132046035	0.012557349727233392	43.58667383856739	0.02301688365697594
27	1000	1625	76	67	6.9702288180038555e-09	69.24615687929486	0.006189651391653922	41.280395051603435	0.027290910109302364
27	1000	1783	179	67	1.9912492866738922e-08	17.93285170582934	0.002369467837456757	16.74435391204366	0.09974940465469022
27	1000	1844	198	67	3.941061632796262e-08	89.59254566946467	0.0008897801518551143	82.09653872404121	0.03578884953906243
27	1000	2477	194	67	2.2172530789918788e-08	70.15810990890115	0.006425181742616473	91.00474806939272	0.04722149742856288
27	1000	2783	17	67	1.8004540945757066e-08	5.046530586303156	0.006553847096431531	40.805651861933384	0.02226424138200137
27	1000	3426	186	67	2.3202798039446802e-08	67.0685634329742	0.0011096866930885435	62.62870842510666	0.025588332182878298
27	1000	4298	271	67	3.2030957168202685e-08	73.33521224718567	0.011363542479272765	57.53888614536421	0.016962709774287488
27	1000	4362	384	67	3.145051217196328e-08	8.944591302496736	0.05820544257651376	28.69280093059405	0.05960948298199576
27	1000	6044	53	67	2.4275109484664483e-08	1.0346334254959864	0.024627071558287642	64.79041075971706	0.036305444905965545
27	1000	651	333	67	2.204827967108017e-08	50.4649034075797	0.0015320598960448133	13.258282718895552	0.033882016301289765
27	1000	6693	29	67	2.194138423154585e-08	71.47753086226858	0.017699973152489938	55.264306942071094	0.03223634005101125
28	1000	1015	173	67	2.1944920191793667e-08	21.09010464967607	0.007027236817360549	93.93635092872904	0.005078045090927678
28	1000	1101	180	67	2.1833132670623013e-08	76.86087061405475	0.005242487512148051	32.93452859139617	0.005096084998820648
28	1000	1313	74	67	2.1880797319544904e-08	0.7444895915242835	0.016096865527448483	49.12823145476945	0.00673950537609041
28	1000	1427	376	67	1.7078676314779393e-08	19.353064618005078	0.007832237557128882	57.134812855004895	0.0027089462035030346
28	1000	1464	212	67	3.994987650923755e-08	85.33695596464584	0.006987500951139271	53.56449105201378	0.008629713985142432
28	1000	1608	159	67	2.920878826815505e-08	86.41989712445316	0.002776805197015817	77.22436939531639	0.00645076811017295
28	1000	1921	329	67	2.2401466340702995e-08	24.129029219605023	0.008177637995938762	15.833835313718634	0.004698021238793441
28	1000	224	110	67	3.307488430330156e-08	85.38052779375984	0.005336579560128967	76.69222795875652	0.0063167556355851785
28	1000	2816	351	67	2.7493195057421918e-08	49.553463223943346	0.005661800254721112	121.67604823806049	0.003191605275671013
28	1000	3591	252	67	1.9390861873811904e-08	77.45347800040798	0.008977352403417276	29.415988055121822	0.004233330830420945
28	1000	378	154	67	2.4402721534617584e-08	97.3310816035985	0.007822993639750584	78.7865858915812	0.00533584894242375
28	1000	3869	763	67	5.658922014939301e-08	104.40855357720496	0.004563767229524268	114.82865573681404	0.007094515848088922
28	1000	5120	117	67	4.5224080079929716e-08	65.23110090829712	0.0041067762746183215	85.03354568298779	0.008496894474558859
28	1000	5293	255	67	2.6535469871337796e-08	87.90735959147888	0.008991930563648045	37.95944024718825	0.004902112972047936
28	1000	5903	78	67	1.2538018357561845e-08	85.84099357104895	0.005985306507402822	39.259929674650365	0.0040996752471304755
28	1000	6882	267	67	2.5744799314762584e-08	102.47972454562573	0.009254181999195813	62.504342983433524	0.005668950517537756
28	1000	6944	204	67	2.2570513773113263e-08	76.31290216836021	0.009050192753798193	112.4776752689897	0.0040468865228133685
28	1000	7097	331	67	2.4045911964139968e-08	21.785598904393282	0.009340669603179391	69.38192807029387	0.005838042009621332
28	1000	7663	258	67	2.2567852579368226e-08	88.97789625438244	0.008645004015350144	28.215020578624557	0.004170513137483764
28	1000	9717	122	67	5.792733995412761e-09	46.57922187750671	0.002083976753614217	75.67358829377756	0.002171512307600321
29	1000	10998	981	67	1.2896714912968857e-08	85.43684208295876	2.7477249615773873e-07	10.562594227759305	3.878941464538438e-06
29	1000	11124	145	67	1.2964556741559314e-08	9.077424053873	0.0031679853582666524	19.79683156051129	0.004540827728380407
29	1000	12482	684	67	1.2538419356469899e-08	90.39860858161171	2.6696688340834144e-07	70.13403150068473	6.884387628442099e-07
29	1000	13446	44	67	1.8357417115506393e-08	0.023040500831048884	0.08204830311194068	29.96797608949493	0.00222966712580892
29	1000	14503	359	67	9.614849277074064e-09	105.08365741778587	2.8511495385387577e-07	45.149911420176046	3.916296669612569e-06
29	1000	1968	606	67	2.210841729376523e-08	3.1689831301690417	0.00042350139652344587	6.7680453704039145	0.0035743040351956103
29	1000	3588	900	67	9.426689784285432e-09	79.65232548304624	2.931979885317302e-07	15.797052878527145	2.5743876901327943e-06
29	1000	3942	889	67	1.0013637201128908e-08	40.94624062578368	2.85197592398533e-07	41.359967443942026	3.920549965187947e-06
29	1000	4023	796	67	1.1201157834972152e-08	30.191988648923694	2.887135219804698e-07	86.74731290893517	3.8992999386699095e-06
29	1000	4688	508	67	9.435445227068372e-09	58.965948419081144	2.961757708620257e-07	27.043636391211532	3.509519946501525e-06
29	1000	5012	879	67	1.1553840493441014e-08	35.94970689094075	2.7550987595107107e-07	17.585410176503867	3.904400968376323e-06
29	1000	5121	858	67	1.2432775931445434e-08	102.17564883724621	3.104054047090841e-07	70.7502796445451	3.907706084921278e-06
29	1000	5226	490	67	1.0365149460235428e-08	5.666912910530077	2.696884504684272e-07	90.28542291234659	3.8874932040474575e-06
29	1000	5486	931	67	9.554664902573466e-09	50.14393950411048	2.8580833289185573e-07	49.64093745298712	3.922735277329977e-06
29	1000	5702	947	67	8.92153977973709e-09	48.81560540688732	2.865139753526697e-07	71.79659995067725	2.3899082974903102e-06
29	1000	6344	804	67	1.1849488577699677e-08	33.14314331760631	2.909703869211116e-07	32.52122688702908	3.914234565533284e-06
29	1000	8069	706	67	1.1422451737374066e-08	79.17445739693959	2.681211310434211e-07	0.2415508212130196	1.052193019691397e-06
29	1000	8551	178	67	1.6464810835274222e-08	84.30156320616878	0.00015992203236248916	33.628211859650605	0.0031750748906540045
29	1000	9331	876	67	1.1390799620621096e-08	81.79178713984423	2.8169742054175433e-07	73.11890259384616	2.380322915637577e-06
29	1000	9748	584	67	1.12229968501533e-08	67.51365791704396	2.8245570480724594e-07	27.093348435432663	3.906406095443563e-06
2	1000	1675	80	67	2.1544846367171262e-08	46.16760629109992	0.0028091454140379553	13.082424861084087	0.016790203632587656
2	1000	1832	112	67	5.1800575254974416e-08	64.15467637619392	0.043856499456075115	71.54548039725562	0.008138702438176194
2	1000	2147	321	67	1.3952100004929557e-08	42.86875000507218	0.006990083337443833	9.923568692850512	0.028651749852643363
2	1000	2175	214	67	2.652888778121518e-08	9.375505835082537	0.025454775636137583	37.100764809782525	0.020721201167077163
2	1000	2536	357	67	3.1620512482078464e-08	6.145344617641766	0.029104271754869588	30.64412793005145	0.02426310225147852
2	1000	268	60	67	4.183684032314314e-08	60.94984174254676	0.02751960500532033	20.51874053553817	0.017173286375764218
2	1000	293	134	67	2.3316921768613126e-08	10.743773405426447	0.015037373280424853	29.260726715056094	0.03657716154980891
2	1000	3295	165	67	3.814327970967827e-08	12.520661764827338	0.038366323775298784	83.02369124525161	0.0065719903025930155
2	1000	3451	172	67	7.020105240223955e-09	23.090335797184377	0.03529854387029355	68.2337371682177	0.02397412995510029
2	1000	3711	73	67	1.33329293392795e-08	23.15000562790259	0.0163075362454624	93.74823974513204	0.03462713006347143
2	1000	420	97	67	3.2122730994111175e-08	66.61681489919151	0.017830716177545378	54.53661519621955	0.05109551563297336
2	1000	425	87	67	8.295548728779971e-09	16.01738782503895	0.01766742021342233	42.406557083614224	0.020328719892879044
2	1000	4788	84	67	1.3154438605526199e-08	66.48244367745194	0.028819003819178294	57.476783204682796	0.024344998835712933
2	1000	5243	350	67	5.359213739458751e-09	1.4626355597292755	0.01434225009554199	80.66454919692502	0.02030553480507636
2	1000	6899	222	67	5.034898437976566e-09	10.377727881136485	0.013390720518548388	50.71109975805489	0.018710553306349086
2	1000	712	34	67	1.2599960326498222e-08	2.4218209964526154	0.013850329923440879	78.41019430084243	0.05234841794760861
2	1000	737	551	67	9.095950654347297e-09	68.05420106703997	0.012959596421903951	39.03744803914459	0.022995849654048856
2	1000	881	418	67	8.867861076246469e-09	12.42909068983109	0.0367246126964818	86.14740670180912	0.021399570904323973
2	1000	897	100	67	1.030944817865629e-08	64.38766357299892	0.014258698467372185	88.46363001176935	0.0269538095740468
2	1000	920	183	67	1.5899573436169044e-08	4.737704722217239	0.055013619656164636	53.73094526483551	0.027282974435085056
31	1000	1002	76	67	8.359921130169968e-08	10.30768464518061	0.006080861996327586	18.475036313666877	0.00103022371187797
31	1000	1010	44	67	8.16718690908166e-08	40.43981437917362	0.006103816498206576	79.83913137267659	0.0009672225988439225
31	1000	1062	44	67	9.725432953430188e-08	46.61618624982323	0.005927045399482337	86.42741404808115	0.0008436951813405424
31	1000	1132	57	67	8.771918360655379e-08	91.698643603518	0.0061170823554558785	74.62645457604509	0.000710243454401073
31	1000	1144	83	67	9.868297521058924e-08	72.18174084776773	0.00605301575817751	44.31745993473947	0.0006023836233243712
31	1000	1200	31	67	8.199194159441861e-08	14.279545806600606	0.005971452993079417	5.304805865418733	0.0006587164012860526
31	1000	1267	58	67	8.360804815284972e-08	22.16871083434796	0.0059207223324068345	51.17671902719504	0.003678088384112351
31	1000	2120	48	67	8.657458376061523e-08	61.25029226928462	0.0060134006689693065	23.225390328339948	0.002873562160543811
31	1000	247	123	67	8.487219665617987e-08	88.47348886931672	0.00609885860364514	33.45032067151722	0.0012232668497451267
31	1000	403	30	67	8.487493472209361e-08	25.229735304998012	0.005869466738696926	11.803881334354992	0.0008279408237816802
31	1000	479	41	67	8.982341199475019e-08	22.52666291291492	0.0060149220776157825	83.26648893135109	0.0008089860658966492
31	1000	47	163	67	8.48755638199008e-08	80.6026085500514	0.006100084831473473	17.155979004136608	0.0010899860161767434
31	1000	548	95	67	9.468218793638344e-08	53.35249045181176	0.006049354829371098	18.412474611436995	0.0020637580811379416
31	1000	5750	84	67	9.2014280068105e-08	20.754814232532002	0.006082023847895725	14.619262668746948	0.0010670973666051726
31	1000	633	42	67	8.462166469234704e-08	93.16580624320356	0.006041576991730779	59.72718526436419	0.0017073446392965894
31	1000	661	88	67	8.535789487698568e-08	57.457061527723376	0.006084042988800798	66.65155697057001	0.0014594102519858282
31	1000	708	72	67	7.426103999647772e-08	77.1867573263045	0.006114268650787495	32.02261240230188	0.0008066087390948278
31	1000	887	62	67	8.570624551573642e-08	94.15103246270635	0.006075047110643593	49.17644455404788	0.0011148874899802397
31	1000	921	59	67	8.830991710782109e-08	18.689367721129432	0.00607274753129916	7.16084771922741	0.0012226094844936632
31	1000	947	111	67	8.800340449598998e-08	34.001359931938005	0.006083041609927472	48.43671023193064	0.0009234490961268373
32	1000	11220	128	67	3.6900463754652934e-09	49.74218106097926	0.0001604983927062287	54.62951940290733	0.0014827193084337932
32	1000	12447	242	67	4.7727481103350936e-08	34.167747007081864	0.0004910350013498896	19.973804834729194	0.004996126590777738
32	1000	13548	343	67	8.628629742390972e-09	89.3759499642587	0.0002892089108383355	68.44289515962494	0.0028211662669806264
32	1000	1920	335	67	1.3898962266830174e-08	54.234078105025475	0.0004356657764818368	51.912755678984006	0.0044588959796003965
32	1000	2447	398	67	5.684569106017892e-09	16.793316042579807	2.8202061385293518e-05	30.679437180808613	0.0005617746005879659
32	1000	2515	399	67	4.068642588405369e-09	68.4133663395651	6.630460955819685e-05	87.87193551301766	0.0005561486299799427
32	1000	3109	345	67	1.3358912107508622e-08	31.331921222298256	8.908173521250471e-07	9.55296569746584	0.00036352012562565483
32	1000	3456	414	67	3.592704183902163e-09	49.2212532755865	6.141951006958302e-05	5.657130035876127	0.00032827190499082505
32	1000	3494	66	67	5.187808778453419e-09	71.21069234881209	1.746249684191411e-05	95.25677729525822	0.0008452468384863446
32	1000	5360	404	67	3.1277692065526543e-09	28.74340885427986	5.3963052092663945e-06	88.2228502373366	0.000360645472753996
32	1000	5444	27	67	5.123251189840818e-09	6.075303200989126	0.0008041825920775688	96.24695240150795	0.0006919281803502808
32	1000	5486	2	67	5.3277359447603915e-09	67.70688808070582	2.222616020718061e-05	48.776015822236936	0.0003076931715451429
32	1000	5803	175	67	5.203502321678754e-09	49.80871524994982	4.4195520042172526e-05	35.000112923944684	0.0005834166258796205
32	1000	6136	377	67	4.6858156380039436e-09	11.549574854754546	9.4150246874756e-05	84.99918367336882	0.0008019067063591173
32	1000	6435	131	67	8.186842006889022e-09	73.07573617926718	0.0002727503433144726	9.984958256479628	0.0031028299335289873
32	1000	6580	80	67	4.52875232204165e-09	54.41775464282063	4.647970440882336e-06	0.44347642548172855	0.0004079407578843679
32	1000	7008	2	67	4.569801184164416e-09	14.245457906692483	4.277494346585989e-05	68.15612121095413	0.0006048350673488902
32	1000	8370	286	67	2.779807141586741e-09	19.121760476871238	1.9235873468307592e-05	65.21167512244082	0.000570379451531467
32	1000	8404	151	67	5.5812879679689284e-09	44.577979273235904	0.00014326019424797213	53.08330745908165	0.0013111034021943493
32	1000	9422	311	67	2.0857010914188832e-08	41.50824466686714	0.00037004672022991766	27.31757561861015	0.0037900537294444673
33	1000	11886	536	67	1.6249611552630674e-08	99.36959136931215	0.001044159404711308	15.633942854724719	0.005095153718530343
33	1000	1340	127	67	7.585369246644344e-09	6.4632831935822805	0.009030414451626877	54.72087667831757	0.014633263257087845
33	1000	1419	81	67	7.005849851839548e-08	98.4460149535443	0.0011306134108614134	27.80641102103981	0.018693012178301945
33	1000	15662	395	67	1.7927684574196864e-08	26.72429100372447	0.0010573136111821427	13.403724522767803	0.0053063481116813116
33	1000	15814	9	67	5.5124084215462396e-08	86.91787064287986	0.0039685929313327895	50.06652781322226	0.020614512047226013
33	1000	1680	37	67	5.0656806434473056e-08	8.154262177016916	0.0024372316520417845	70.42137976459712	0.02149865568205123
33	1000	1815	261	67	4.5899057704864517e-08	83.5601621987618	0.0012489410500887835	107.24258476485485	0.013327509406497658
33	1000	1863	65	67	5.1745460330444075e-08	1.474144941191999	0.0029255042602812985	82.84812592459045	0.02294623322725384
33	1000	18918	778	67	1.8175128324301182e-08	72.78295875451622	0.0010578112813896226	34.08892708956996	0.005345164586220557
33	1000	2359	882	67	6.925693973856707e-08	70.53166055841645	0.0005877265209104032	79.71377733171738	0.0031171801728369385
33	1000	2582	237	67	4.955120700293297e-08	27.81340672555809	0.0008180184010576452	67.6440694803489	0.006206912451016552
33	1000	3206	642	67	2.442108429930125e-08	88.11926357804458	0.0004977505623829517	15.743375578961023	0.006351468140900285
33	1000	4047	385	67	1.2666107624727872e-08	39.98964196632839	0.002491770137004499	17.3750415266294	0.003459451671039412
33	1000	4476	147	67	2.6291100054534316e-08	97.5698576522768	0.0017648100125937888	66.63603145574929	0.010674921043877357
33	1000	4885	539	67	4.788678935889303e-08	41.06021295668292	0.000588749774390174	4.950641769236542	0.009682213048405226
33	1000	4938	687	67	1.808624703175521e-08	60.44306144003477	0.0010568451415679998	6.196194782221153	0.00527565784830865
33	1000	7716	470	67	2.0330980066484564e-08	72.9886063645591	0.0012462560959066089	78.09368625141647	0.003764328782515174
33	1000	8036	948	67	6.283307625072228e-08	64.64439898247804	0.0012832393685474513	33.26410389966692	0.010515657855050986
33	1000	9803	73	67	6.054490690132069e-08	10.857377615713515	0.0013257000564024831	2.783807652468859	0.017604960402138527
33	1000	9881	36	67	5.528784557960801e-08	64.27602018378309	0.002418163430673901	4.085375093306846	0.017707997196234945
34	1000	1012	366	67	1.0674104051871949e-08	20.53662064488533	0.027132346097110432	78.57873756332988	0.033272021492004554
34	1000	138	446	67	2.161942113547244e-08	49.14579816080326	0.020059337492166974	70.2110416824777	0.059497318554121825
34	1000	1530	199	67	1.6442176716298053e-08	45.84766683291429	0.03196107084164514	44.26047092703247	0.04162392548168802
34	1000	2002	217	67	1.330904596402164e-09	48.91445144688701	0.034474297103894665	65.22439529188661	0.01965190450167061
34	1000	2161	164	67	1.356443859200535e-09	16.91364654380631	0.02897633162544729	92.58999083705906	0.032721131134943585
34	1000	2233	344	67	2.7035764369346482e-08	41.259953198027965	0.026798823432887968	56.86392193577922	0.015796693488932315
34	1000	230	254	67	1.5871302593190402e-08	52.515167572466936	0.03832072939881734	92.95078820336329	0.06694145269711585
34	1000	233	259	67	3.2577788155479205e-08	30.74816597817501	0.04052135198538196	55.12144718975738	0.06893095740896528
34	1000	2525	226	67	2.5784694103277047e-09	41.32511410999783	0.03423387988900594	70.3422102880314	0.07378930075366262
34	1000	2628	232	67	2.344100271074541e-09	6.642528540410784	0.0342311378947175	84.95255698047762	0.07893349024088206
34	1000	28	895	67	1.2917328785659818e-08	14.287662298342076	0.023889431667649803	39.88127002488598	0.022908884478964726
34	1000	3139	253	67	4.058171448250484e-08	8.498141146760204	0.03208501154552453	67.55033893835997	0.039959494566203374
34	1000	3381	246	67	2.11195277997511e-08	60.05067883990424	0.024719978354017475	64.38243296076519	0.03249294423533512
34	1000	366	399	67	4.959984361081153e-08	22.894336435317587	0.03605583705093754	54.75597640927701	0.034653207376032634
34	1000	406	294	67	6.769760260596912e-09	25.58077675729791	0.040051943289939794	20.540549614031427	0.05622601484754134
34	1000	4346	259	67	3.086912963633178e-08	41.19452048526923	0.030699000609476886	37.65291613477911	0.06166635981421077
34	1000	4637	319	67	7.355471371570478e-09	51.95140542614197	0.026293630398966608	84.46039580559571	0.02612548439109173
